,baserunning,batting,color,day,defense,emoji,pitching,season,team
323,1.888888889,2.611111111,#ffd4d8,4,2.555555556,📱,2.4,3,Millennials
324,2.833333333,2.166666667,#f5feff,4,2.777777778,🗣,2.6,3,Moist Talkers
325,1.722222222,2.555555556,#ffce0a,4,2.111111111,👟,2.0,3,Shoe Thieves
326,2.611111111,2.277777778,#bf0043,4,2.611111111,✨,2.0,3,Magic
327,2.277777778,2.166666667,#8c8d8f,4,2.722222222,🥩,2.1,3,Steaks
328,2.944444444,2.888888889,#780018,4,2.777777778,💋,2.1,3,Lovers
329,1.833333333,2.611111111,#3ee652,4,2.222222222,🏝,1.9,3,Fridays
330,2.055555556,2.388888889,#399d8f,4,3.833333333,🥧,1.8,3,Pies
331,2.222222222,1.833333333,#2b4075,4,2.666666667,🎸,1.7,3,Garages
332,2.222222222,2.888888889,#6388ad,4,2.666666667,👐,1.5,3,Jazz Hands
333,2.111111111,2.0,#fffbab,4,2.277777778,🌞,1.4,3,Sunbeams
334,2.555555556,2.111111111,#8c2a3e,4,2.888888889,🔥,1.4,3,Firefighters
335,3.333333333,2.055555556,#178f55,4,2.444444444,🍬,2.2,3,Breath Mints
336,2.277777778,3.166666667,#5c1c1c,4,2.555555556,🐅,2.4,3,Tigers
337,2.055555556,2.388888889,#67556b,4,2.722222222,🕵,1.2,3,Spies
338,2.333333333,2.055555556,#d15700,4,2.722222222,🍗,2.3,3,Wild Wings
339,2.333333333,2.111111111,#593037,4,2.888888889,🦀,1.9,3,Crabs
340,2.444444444,2.0,#64376e,5,2.722222222,🌮,1.2,3,Tacos
341,2.0,2.277777778,#9141ba,5,2.388888889,🚤,2.4,3,Dale
342,2.333333333,2.666666667,#f7d1ff,5,2.277777778,🌹,1.7,3,Flowers
343,1.888888889,2.611111111,#ffd4d8,5,2.555555556,📱,2.4,3,Millennials
344,2.833333333,2.166666667,#f5feff,5,2.777777778,🗣,2.6,3,Moist Talkers
345,1.722222222,2.555555556,#ffce0a,5,2.111111111,👟,2.0,3,Shoe Thieves
346,2.611111111,2.277777778,#bf0043,5,2.611111111,✨,2.0,3,Magic
347,2.277777778,2.166666667,#8c8d8f,5,2.722222222,🥩,2.1,3,Steaks
348,2.944444444,2.888888889,#780018,5,2.777777778,💋,2.1,3,Lovers
349,1.833333333,2.611111111,#3ee652,5,2.222222222,🏝,1.9,3,Fridays
350,2.055555556,2.388888889,#399d8f,5,3.833333333,🥧,1.8,3,Pies
351,2.222222222,2.111111111,#2b4075,5,2.777777778,🎸,1.7,3,Garages
352,2.222222222,2.888888889,#6388ad,5,2.666666667,👐,1.5,3,Jazz Hands
353,2.111111111,2.0,#fffbab,5,2.277777778,🌞,1.4,3,Sunbeams
354,2.555555556,2.111111111,#8c2a3e,5,2.888888889,🔥,1.4,3,Firefighters
355,3.333333333,2.055555556,#178f55,5,2.444444444,🍬,2.2,3,Breath Mints
356,2.277777778,3.166666667,#5c1c1c,5,2.555555556,🐅,2.4,3,Tigers
357,2.055555556,2.388888889,#67556b,5,2.722222222,🕵,1.2,3,Spies
358,2.333333333,2.055555556,#d15700,5,2.722222222,🍗,2.3,3,Wild Wings
359,2.333333333,2.111111111,#593037,5,2.888888889,🦀,1.9,3,Crabs
360,2.444444444,2.0,#64376e,6,2.722222222,🌮,1.2,3,Tacos
361,2.0,2.277777778,#9141ba,6,2.388888889,🚤,2.4,3,Dale
362,2.222222222,2.444444444,#f7d1ff,6,2.333333333,🌹,1.7,3,Flowers
363,1.888888889,2.611111111,#ffd4d8,6,2.555555556,📱,2.4,3,Millennials
364,2.833333333,2.166666667,#f5feff,6,2.777777778,🗣,2.6,3,Moist Talkers
365,1.722222222,2.555555556,#ffce0a,6,2.111111111,👟,2.0,3,Shoe Thieves
366,2.611111111,2.277777778,#bf0043,6,2.611111111,✨,2.0,3,Magic
367,2.444444444,2.333333333,#8c8d8f,6,2.833333333,🥩,2.1,3,Steaks
368,2.944444444,2.888888889,#780018,6,2.777777778,💋,2.0,3,Lovers
369,1.833333333,2.611111111,#3ee652,6,2.222222222,🏝,1.9,3,Fridays
370,2.055555556,2.444444444,#399d8f,6,3.833333333,🥧,1.8,3,Pies
371,2.222222222,2.111111111,#2b4075,6,2.777777778,🎸,1.7,3,Garages
372,2.222222222,2.888888889,#6388ad,6,2.666666667,👐,1.5,3,Jazz Hands
373,2.111111111,2.0,#fffbab,6,2.277777778,🌞,1.4,3,Sunbeams
374,2.555555556,2.111111111,#8c2a3e,6,2.888888889,🔥,1.4,3,Firefighters
375,3.333333333,2.055555556,#178f55,6,2.444444444,🍬,2.2,3,Breath Mints
376,2.277777778,3.166666667,#5c1c1c,6,2.555555556,🐅,2.4,3,Tigers
377,2.055555556,2.388888889,#67556b,6,2.722222222,🕵,1.2,3,Spies
378,2.333333333,2.055555556,#d15700,6,2.722222222,🍗,2.3,3,Wild Wings
379,2.333333333,2.111111111,#593037,6,2.888888889,🦀,1.9,3,Crabs
380,2.444444444,2.0,#64376e,7,2.722222222,🌮,1.2,3,Tacos
381,2.222222222,2.277777778,#9141ba,7,2.444444444,🚤,2.4,3,Dale
382,2.222222222,2.5,#f7d1ff,7,2.333333333,🌹,1.7,3,Flowers
383,1.888888889,2.611111111,#ffd4d8,7,2.555555556,📱,2.4,3,Millennials
384,2.833333333,2.166666667,#f5feff,7,2.777777778,🗣,2.6,3,Moist Talkers
385,1.722222222,2.555555556,#ffce0a,7,2.111111111,👟,2.0,3,Shoe Thieves
386,2.611111111,2.277777778,#bf0043,7,2.611111111,✨,2.0,3,Magic
387,2.444444444,2.333333333,#8c8d8f,7,2.833333333,🥩,2.1,3,Steaks
388,2.944444444,2.888888889,#780018,7,2.777777778,💋,2.0,3,Lovers
389,1.833333333,2.611111111,#3ee652,7,2.222222222,🏝,1.9,3,Fridays
390,2.055555556,2.5,#399d8f,7,3.833333333,🥧,1.8,3,Pies
391,2.222222222,2.166666667,#2b4075,7,2.777777778,🎸,1.7,3,Garages
392,2.222222222,2.888888889,#6388ad,7,2.666666667,👐,1.5,3,Jazz Hands
393,2.111111111,2.0,#fffbab,7,2.277777778,🌞,1.4,3,Sunbeams
394,2.555555556,2.111111111,#8c2a3e,7,2.888888889,🔥,1.4,3,Firefighters
395,3.333333333,2.055555556,#178f55,7,2.444444444,🍬,2.2,3,Breath Mints
396,2.277777778,3.166666667,#5c1c1c,7,2.555555556,🐅,2.4,3,Tigers
397,2.055555556,2.388888889,#67556b,7,2.722222222,🕵,1.2,3,Spies
398,2.333333333,2.055555556,#d15700,7,2.722222222,🍗,2.3,3,Wild Wings
399,2.333333333,2.111111111,#593037,7,2.888888889,🦀,1.9,3,Crabs
400,2.444444444,2.0,#64376e,8,2.722222222,🌮,1.2,3,Tacos
401,2.222222222,2.277777778,#9141ba,8,2.444444444,🚤,2.4,3,Dale
402,2.222222222,2.5,#f7d1ff,8,2.333333333,🌹,1.7,3,Flowers
403,1.888888889,2.611111111,#ffd4d8,8,2.555555556,📱,2.4,3,Millennials
404,2.833333333,2.166666667,#f5feff,8,2.777777778,🗣,2.6,3,Moist Talkers
405,1.722222222,2.555555556,#ffce0a,8,2.111111111,👟,2.0,3,Shoe Thieves
406,2.611111111,2.277777778,#bf0043,8,2.611111111,✨,2.0,3,Magic
407,2.444444444,2.333333333,#8c8d8f,8,2.833333333,🥩,2.1,3,Steaks
408,2.944444444,2.888888889,#780018,8,2.777777778,💋,2.0,3,Lovers
409,1.833333333,2.611111111,#3ee652,8,2.222222222,🏝,1.9,3,Fridays
410,2.055555556,2.5,#399d8f,8,3.833333333,🥧,1.8,3,Pies
411,2.222222222,2.166666667,#2b4075,8,2.777777778,🎸,1.7,3,Garages
412,2.222222222,2.888888889,#6388ad,8,2.666666667,👐,1.5,3,Jazz Hands
413,2.111111111,2.0,#fffbab,8,2.277777778,🌞,1.4,3,Sunbeams
414,2.555555556,2.111111111,#8c2a3e,8,2.888888889,🔥,1.4,3,Firefighters
415,3.333333333,2.055555556,#178f55,8,2.444444444,🍬,2.2,3,Breath Mints
416,2.277777778,3.166666667,#5c1c1c,8,2.555555556,🐅,2.4,3,Tigers
417,2.055555556,2.388888889,#67556b,8,2.722222222,🕵,1.2,3,Spies
418,2.333333333,2.055555556,#d15700,8,2.722222222,🍗,2.3,3,Wild Wings
419,2.333333333,2.111111111,#593037,8,2.888888889,🦀,1.9,3,Crabs
420,2.444444444,2.0,#64376e,9,2.722222222,🌮,1.2,3,Tacos
421,2.222222222,2.277777778,#9141ba,9,2.444444444,🚤,2.4,3,Dale
422,2.222222222,2.5,#f7d1ff,9,2.333333333,🌹,1.7,3,Flowers
423,1.888888889,2.611111111,#ffd4d8,9,2.555555556,📱,2.4,3,Millennials
424,2.722222222,2.0,#f5feff,9,2.611111111,🗣,2.6,3,Moist Talkers
425,1.722222222,2.555555556,#ffce0a,9,2.111111111,👟,2.0,3,Shoe Thieves
426,2.611111111,2.277777778,#bf0043,9,2.611111111,✨,2.0,3,Magic
427,2.444444444,2.333333333,#8c8d8f,9,2.833333333,🥩,2.1,3,Steaks
428,2.944444444,2.888888889,#780018,9,2.777777778,💋,2.0,3,Lovers
429,1.833333333,2.611111111,#3ee652,9,2.222222222,🏝,1.9,3,Fridays
430,2.166666667,2.611111111,#399d8f,9,3.888888889,🥧,1.8,3,Pies
431,2.222222222,2.166666667,#2b4075,9,2.777777778,🎸,1.7,3,Garages
432,2.222222222,2.888888889,#6388ad,9,2.666666667,👐,1.5,3,Jazz Hands
433,2.111111111,2.0,#fffbab,9,2.277777778,🌞,1.4,3,Sunbeams
434,2.555555556,2.111111111,#8c2a3e,9,2.888888889,🔥,1.4,3,Firefighters
435,3.333333333,2.055555556,#178f55,9,2.444444444,🍬,2.2,3,Breath Mints
436,2.277777778,3.166666667,#5c1c1c,9,2.555555556,🐅,2.4,3,Tigers
437,2.055555556,2.388888889,#67556b,9,2.722222222,🕵,1.2,3,Spies
438,2.333333333,2.055555556,#d15700,9,2.722222222,🍗,2.3,3,Wild Wings
439,2.333333333,2.111111111,#593037,9,2.888888889,🦀,1.9,3,Crabs
440,2.444444444,2.0,#64376e,10,2.722222222,🌮,1.2,3,Tacos
441,2.222222222,2.277777778,#9141ba,10,2.444444444,🚤,2.4,3,Dale
442,2.222222222,2.5,#f7d1ff,10,2.333333333,🌹,1.7,3,Flowers
443,1.888888889,2.611111111,#ffd4d8,10,2.555555556,📱,2.4,3,Millennials
444,2.722222222,2.0,#f5feff,10,2.611111111,🗣,2.6,3,Moist Talkers
445,1.722222222,2.555555556,#ffce0a,10,2.111111111,👟,2.0,3,Shoe Thieves
446,2.611111111,2.277777778,#bf0043,10,2.611111111,✨,2.0,3,Magic
447,2.444444444,2.333333333,#8c8d8f,10,2.833333333,🥩,2.1,3,Steaks
448,2.944444444,2.888888889,#780018,10,2.777777778,💋,2.0,3,Lovers
449,1.833333333,2.611111111,#3ee652,10,2.222222222,🏝,1.9,3,Fridays
450,2.166666667,2.611111111,#399d8f,10,3.888888889,🥧,1.8,3,Pies
451,2.222222222,2.166666667,#2b4075,10,2.777777778,🎸,1.7,3,Garages
452,2.222222222,2.888888889,#6388ad,10,2.666666667,👐,1.5,3,Jazz Hands
453,2.111111111,2.0,#fffbab,10,2.277777778,🌞,1.4,3,Sunbeams
454,2.555555556,2.111111111,#8c2a3e,10,2.888888889,🔥,1.4,3,Firefighters
455,3.333333333,2.055555556,#178f55,10,2.444444444,🍬,2.2,3,Breath Mints
456,2.277777778,3.166666667,#5c1c1c,10,2.555555556,🐅,2.4,3,Tigers
457,2.055555556,2.388888889,#67556b,10,2.722222222,🕵,1.2,3,Spies
458,2.333333333,2.055555556,#d15700,10,2.722222222,🍗,2.3,3,Wild Wings
459,2.333333333,2.111111111,#593037,10,2.888888889,🦀,1.9,3,Crabs
460,2.444444444,2.0,#64376e,11,2.722222222,🌮,1.2,3,Tacos
461,2.222222222,2.277777778,#9141ba,11,2.444444444,🚤,2.4,3,Dale
462,2.222222222,2.5,#f7d1ff,11,2.333333333,🌹,1.7,3,Flowers
463,1.888888889,2.611111111,#ffd4d8,11,2.555555556,📱,2.4,3,Millennials
464,2.722222222,2.0,#f5feff,11,2.611111111,🗣,2.6,3,Moist Talkers
465,1.722222222,2.555555556,#ffce0a,11,2.111111111,👟,2.0,3,Shoe Thieves
466,2.611111111,2.277777778,#bf0043,11,2.611111111,✨,2.0,3,Magic
467,2.444444444,2.333333333,#8c8d8f,11,2.833333333,🥩,2.1,3,Steaks
468,2.944444444,2.888888889,#780018,11,2.777777778,💋,2.0,3,Lovers
469,1.833333333,2.611111111,#3ee652,11,2.222222222,🏝,1.9,3,Fridays
470,2.166666667,2.611111111,#399d8f,11,3.888888889,🥧,1.8,3,Pies
471,2.222222222,2.166666667,#2b4075,11,2.777777778,🎸,1.7,3,Garages
472,2.222222222,2.888888889,#6388ad,11,2.666666667,👐,1.5,3,Jazz Hands
473,2.111111111,2.0,#fffbab,11,2.277777778,🌞,1.4,3,Sunbeams
474,2.555555556,2.111111111,#8c2a3e,11,2.888888889,🔥,1.4,3,Firefighters
475,3.333333333,2.055555556,#178f55,11,2.444444444,🍬,2.2,3,Breath Mints
476,2.277777778,3.166666667,#5c1c1c,11,2.555555556,🐅,2.4,3,Tigers
477,2.055555556,2.388888889,#67556b,11,2.722222222,🕵,1.2,3,Spies
478,2.333333333,2.055555556,#d15700,11,2.722222222,🍗,2.3,3,Wild Wings
479,2.333333333,2.111111111,#593037,11,2.888888889,🦀,1.9,3,Crabs
480,2.444444444,2.0,#64376e,12,2.722222222,🌮,1.2,3,Tacos
481,2.222222222,2.277777778,#9141ba,12,2.444444444,🚤,2.4,3,Dale
482,2.222222222,2.5,#f7d1ff,12,2.333333333,🌹,1.7,3,Flowers
483,1.888888889,2.611111111,#ffd4d8,12,2.555555556,📱,2.4,3,Millennials
484,2.722222222,2.0,#f5feff,12,2.611111111,🗣,2.6,3,Moist Talkers
485,1.722222222,2.555555556,#ffce0a,12,2.111111111,👟,2.0,3,Shoe Thieves
486,2.611111111,2.277777778,#bf0043,12,2.611111111,✨,2.0,3,Magic
487,2.444444444,2.333333333,#8c8d8f,12,2.833333333,🥩,2.1,3,Steaks
488,2.666666667,2.722222222,#780018,12,3.055555556,💋,2.0,3,Lovers
489,1.833333333,2.611111111,#3ee652,12,2.222222222,🏝,1.9,3,Fridays
490,2.166666667,2.611111111,#399d8f,12,3.888888889,🥧,1.8,3,Pies
491,2.222222222,2.166666667,#2b4075,12,2.777777778,🎸,1.7,3,Garages
492,2.055555556,2.777777778,#6388ad,12,2.5,👐,1.5,3,Jazz Hands
493,2.111111111,2.0,#fffbab,12,2.277777778,🌞,1.4,3,Sunbeams
494,2.555555556,2.111111111,#8c2a3e,12,2.888888889,🔥,1.4,3,Firefighters
495,3.333333333,2.055555556,#178f55,12,2.444444444,🍬,2.2,3,Breath Mints
496,2.277777778,3.166666667,#5c1c1c,12,2.555555556,🐅,2.4,3,Tigers
497,2.055555556,2.388888889,#67556b,12,2.722222222,🕵,1.2,3,Spies
498,2.333333333,2.055555556,#d15700,12,2.722222222,🍗,2.3,3,Wild Wings
499,2.333333333,2.111111111,#593037,12,2.888888889,🦀,1.9,3,Crabs
500,2.444444444,2.0,#64376e,13,2.722222222,🌮,1.2,3,Tacos
501,2.222222222,2.277777778,#9141ba,13,2.444444444,🚤,2.4,3,Dale
502,2.222222222,2.5,#f7d1ff,13,2.333333333,🌹,1.7,3,Flowers
503,1.888888889,2.611111111,#ffd4d8,13,2.555555556,📱,2.4,3,Millennials
504,2.722222222,2.0,#f5feff,13,2.611111111,🗣,2.6,3,Moist Talkers
505,1.722222222,2.555555556,#ffce0a,13,2.111111111,👟,2.0,3,Shoe Thieves
506,2.611111111,2.277777778,#bf0043,13,2.611111111,✨,2.0,3,Magic
507,2.444444444,2.333333333,#8c8d8f,13,2.833333333,🥩,2.1,3,Steaks
508,2.666666667,2.722222222,#780018,13,3.055555556,💋,2.0,3,Lovers
509,1.833333333,2.611111111,#3ee652,13,2.222222222,🏝,1.9,3,Fridays
510,2.166666667,2.611111111,#399d8f,13,3.888888889,🥧,1.8,3,Pies
511,2.222222222,2.166666667,#2b4075,13,2.777777778,🎸,1.7,3,Garages
512,2.055555556,2.777777778,#6388ad,13,2.5,👐,1.5,3,Jazz Hands
513,2.111111111,2.0,#fffbab,13,2.277777778,🌞,1.4,3,Sunbeams
514,2.555555556,2.111111111,#8c2a3e,13,2.888888889,🔥,1.4,3,Firefighters
515,3.333333333,2.055555556,#178f55,13,2.444444444,🍬,2.2,3,Breath Mints
516,2.277777778,3.166666667,#5c1c1c,13,2.555555556,🐅,2.4,3,Tigers
517,2.055555556,2.388888889,#67556b,13,2.722222222,🕵,1.2,3,Spies
518,2.333333333,2.055555556,#d15700,13,2.722222222,🍗,2.3,3,Wild Wings
519,2.333333333,2.111111111,#593037,13,2.888888889,🦀,1.9,3,Crabs
520,2.444444444,2.0,#64376e,14,2.722222222,🌮,1.2,3,Tacos
521,2.222222222,2.277777778,#9141ba,14,2.444444444,🚤,2.4,3,Dale
522,2.222222222,2.5,#f7d1ff,14,2.333333333,🌹,1.7,3,Flowers
523,1.888888889,2.611111111,#ffd4d8,14,2.555555556,📱,2.4,3,Millennials
524,2.722222222,2.0,#f5feff,14,2.611111111,🗣,2.6,3,Moist Talkers
525,1.722222222,2.555555556,#ffce0a,14,2.111111111,👟,2.0,3,Shoe Thieves
526,2.611111111,2.277777778,#bf0043,14,2.611111111,✨,2.0,3,Magic
527,2.444444444,2.333333333,#8c8d8f,14,2.833333333,🥩,2.1,3,Steaks
528,2.666666667,2.722222222,#780018,14,3.055555556,💋,2.0,3,Lovers
529,1.833333333,2.611111111,#3ee652,14,2.222222222,🏝,1.9,3,Fridays
530,2.166666667,2.611111111,#399d8f,14,3.888888889,🥧,1.8,3,Pies
531,2.222222222,2.166666667,#2b4075,14,2.777777778,🎸,1.7,3,Garages
532,2.055555556,2.777777778,#6388ad,14,2.5,👐,1.5,3,Jazz Hands
533,2.111111111,2.0,#fffbab,14,2.277777778,🌞,1.4,3,Sunbeams
534,2.555555556,2.111111111,#8c2a3e,14,2.888888889,🔥,1.4,3,Firefighters
535,3.111111111,1.777777778,#178f55,14,2.166666667,🍬,2.2,3,Breath Mints
536,2.277777778,3.166666667,#5c1c1c,14,2.555555556,🐅,2.4,3,Tigers
537,2.055555556,2.388888889,#67556b,14,2.722222222,🕵,1.2,3,Spies
538,2.333333333,2.055555556,#d15700,14,2.722222222,🍗,2.3,3,Wild Wings
539,2.333333333,2.111111111,#593037,14,2.888888889,🦀,1.9,3,Crabs
540,2.444444444,2.0,#64376e,15,2.722222222,🌮,1.2,3,Tacos
541,2.222222222,2.277777778,#9141ba,15,2.444444444,🚤,2.4,3,Dale
542,2.222222222,2.5,#f7d1ff,15,2.333333333,🌹,1.7,3,Flowers
543,2.111111111,2.722222222,#ffd4d8,15,2.388888889,📱,2.4,3,Millennials
544,2.722222222,2.0,#f5feff,15,2.611111111,🗣,2.6,3,Moist Talkers
545,1.722222222,2.555555556,#ffce0a,15,2.111111111,👟,2.0,3,Shoe Thieves
546,2.611111111,2.277777778,#bf0043,15,2.611111111,✨,2.0,3,Magic
547,2.444444444,2.333333333,#8c8d8f,15,2.833333333,🥩,2.1,3,Steaks
548,2.666666667,2.722222222,#780018,15,3.055555556,💋,2.0,3,Lovers
549,1.833333333,2.611111111,#3ee652,15,2.222222222,🏝,1.9,3,Fridays
550,2.166666667,2.611111111,#399d8f,15,3.888888889,🥧,1.8,3,Pies
551,2.222222222,2.166666667,#2b4075,15,2.777777778,🎸,1.7,3,Garages
552,2.055555556,2.777777778,#6388ad,15,2.5,👐,1.5,3,Jazz Hands
553,2.111111111,2.0,#fffbab,15,2.277777778,🌞,1.4,3,Sunbeams
554,2.555555556,2.111111111,#8c2a3e,15,2.888888889,🔥,1.4,3,Firefighters
555,3.111111111,1.777777778,#178f55,15,2.166666667,🍬,2.2,3,Breath Mints
556,2.277777778,3.166666667,#5c1c1c,15,2.555555556,🐅,2.4,3,Tigers
557,2.055555556,2.388888889,#67556b,15,2.722222222,🕵,1.2,3,Spies
558,2.333333333,2.055555556,#d15700,15,2.722222222,🍗,2.3,3,Wild Wings
559,2.333333333,2.111111111,#593037,15,2.888888889,🦀,1.9,3,Crabs
560,2.444444444,2.0,#64376e,16,2.722222222,🌮,1.2,3,Tacos
561,2.222222222,2.277777778,#9141ba,16,2.444444444,🚤,2.4,3,Dale
562,2.222222222,2.5,#f7d1ff,16,2.333333333,🌹,1.7,3,Flowers
563,2.222222222,2.833333333,#ffd4d8,16,2.5,📱,2.4,3,Millennials
564,2.722222222,2.0,#f5feff,16,2.611111111,🗣,2.6,3,Moist Talkers
565,1.722222222,2.555555556,#ffce0a,16,2.111111111,👟,2.0,3,Shoe Thieves
566,2.611111111,2.277777778,#bf0043,16,2.611111111,✨,2.0,3,Magic
567,2.444444444,2.333333333,#8c8d8f,16,2.833333333,🥩,2.1,3,Steaks
568,2.666666667,2.722222222,#780018,16,3.055555556,💋,2.0,3,Lovers
569,1.833333333,2.611111111,#3ee652,16,2.222222222,🏝,1.9,3,Fridays
570,2.166666667,2.611111111,#399d8f,16,3.888888889,🥧,1.8,3,Pies
571,2.222222222,2.166666667,#2b4075,16,2.777777778,🎸,1.7,3,Garages
572,2.055555556,2.777777778,#6388ad,16,2.5,👐,1.5,3,Jazz Hands
573,2.111111111,2.0,#fffbab,16,2.277777778,🌞,1.4,3,Sunbeams
574,2.555555556,2.111111111,#8c2a3e,16,2.888888889,🔥,1.4,3,Firefighters
575,2.944444444,1.611111111,#178f55,16,2.055555556,🍬,2.2,3,Breath Mints
576,2.277777778,3.166666667,#5c1c1c,16,2.555555556,🐅,2.4,3,Tigers
577,2.055555556,2.388888889,#67556b,16,2.722222222,🕵,1.2,3,Spies
578,2.333333333,2.055555556,#d15700,16,2.722222222,🍗,2.3,3,Wild Wings
579,2.333333333,2.111111111,#593037,16,2.888888889,🦀,1.9,3,Crabs
580,2.444444444,2.0,#64376e,17,2.722222222,🌮,1.2,3,Tacos
581,2.222222222,2.277777778,#9141ba,17,2.444444444,🚤,2.4,3,Dale
582,2.222222222,2.5,#f7d1ff,17,2.333333333,🌹,1.7,3,Flowers
583,2.222222222,2.833333333,#ffd4d8,17,2.5,📱,2.4,3,Millennials
584,2.722222222,2.0,#f5feff,17,2.611111111,🗣,2.6,3,Moist Talkers
585,1.722222222,2.555555556,#ffce0a,17,2.111111111,👟,2.0,3,Shoe Thieves
586,2.611111111,2.277777778,#bf0043,17,2.611111111,✨,2.0,3,Magic
587,2.444444444,2.333333333,#8c8d8f,17,2.833333333,🥩,2.1,3,Steaks
588,2.666666667,2.722222222,#780018,17,3.055555556,💋,2.0,3,Lovers
589,1.833333333,2.611111111,#3ee652,17,2.222222222,🏝,1.9,3,Fridays
590,2.166666667,2.611111111,#399d8f,17,3.888888889,🥧,1.8,3,Pies
591,2.222222222,2.166666667,#2b4075,17,2.777777778,🎸,1.7,3,Garages
592,2.055555556,2.777777778,#6388ad,17,2.5,👐,1.5,3,Jazz Hands
593,2.111111111,2.0,#fffbab,17,2.277777778,🌞,1.4,3,Sunbeams
594,2.555555556,2.111111111,#8c2a3e,17,2.888888889,🔥,1.4,3,Firefighters
595,2.944444444,1.611111111,#178f55,17,2.055555556,🍬,2.2,3,Breath Mints
596,2.277777778,3.166666667,#5c1c1c,17,2.555555556,🐅,2.4,3,Tigers
597,2.055555556,2.388888889,#67556b,17,2.722222222,🕵,1.2,3,Spies
598,2.333333333,2.055555556,#d15700,17,2.722222222,🍗,2.3,3,Wild Wings
599,2.333333333,2.111111111,#593037,17,2.888888889,🦀,1.9,3,Crabs
600,2.444444444,2.0,#64376e,18,2.722222222,🌮,1.2,3,Tacos
601,2.222222222,2.277777778,#9141ba,18,2.444444444,🚤,2.4,3,Dale
602,2.222222222,2.5,#f7d1ff,18,2.333333333,🌹,1.7,3,Flowers
603,2.222222222,2.833333333,#ffd4d8,18,2.5,📱,2.4,3,Millennials
604,2.722222222,2.0,#f5feff,18,2.611111111,🗣,2.6,3,Moist Talkers
605,1.722222222,2.555555556,#ffce0a,18,2.111111111,👟,2.0,3,Shoe Thieves
606,2.611111111,2.277777778,#bf0043,18,2.611111111,✨,2.0,3,Magic
607,2.444444444,2.333333333,#8c8d8f,18,2.833333333,🥩,2.1,3,Steaks
608,2.666666667,2.722222222,#780018,18,3.055555556,💋,2.0,3,Lovers
609,1.833333333,2.611111111,#3ee652,18,2.222222222,🏝,1.9,3,Fridays
610,2.166666667,2.611111111,#399d8f,18,3.888888889,🥧,1.8,3,Pies
611,2.222222222,2.166666667,#2b4075,18,2.777777778,🎸,1.7,3,Garages
612,2.055555556,2.777777778,#6388ad,18,2.5,👐,1.5,3,Jazz Hands
613,2.111111111,2.0,#fffbab,18,2.277777778,🌞,1.4,3,Sunbeams
614,2.555555556,2.111111111,#8c2a3e,18,2.888888889,🔥,1.4,3,Firefighters
615,2.944444444,1.611111111,#178f55,18,2.055555556,🍬,2.2,3,Breath Mints
616,2.277777778,3.166666667,#5c1c1c,18,2.555555556,🐅,2.4,3,Tigers
617,2.055555556,2.388888889,#67556b,18,2.722222222,🕵,1.2,3,Spies
618,2.333333333,2.055555556,#d15700,18,2.722222222,🍗,2.3,3,Wild Wings
619,2.333333333,2.111111111,#593037,18,2.888888889,🦀,1.9,3,Crabs
620,2.444444444,2.0,#64376e,19,2.722222222,🌮,1.2,3,Tacos
621,2.222222222,2.277777778,#9141ba,19,2.444444444,🚤,2.4,3,Dale
622,2.222222222,2.5,#f7d1ff,19,2.333333333,🌹,1.7,3,Flowers
623,2.222222222,2.833333333,#ffd4d8,19,2.5,📱,2.4,3,Millennials
624,2.722222222,2.0,#f5feff,19,2.611111111,🗣,2.6,3,Moist Talkers
625,1.722222222,2.555555556,#ffce0a,19,2.111111111,👟,2.0,3,Shoe Thieves
626,2.611111111,2.277777778,#bf0043,19,2.611111111,✨,2.0,3,Magic
627,2.444444444,2.333333333,#8c8d8f,19,2.833333333,🥩,2.1,3,Steaks
628,2.666666667,2.722222222,#780018,19,3.055555556,💋,2.0,3,Lovers
629,1.833333333,2.611111111,#3ee652,19,2.222222222,🏝,1.9,3,Fridays
630,2.166666667,2.611111111,#399d8f,19,3.888888889,🥧,1.8,3,Pies
631,2.222222222,2.166666667,#2b4075,19,2.777777778,🎸,1.7,3,Garages
632,2.055555556,2.777777778,#6388ad,19,2.5,👐,1.5,3,Jazz Hands
633,2.111111111,2.0,#fffbab,19,2.277777778,🌞,1.4,3,Sunbeams
634,2.555555556,2.111111111,#8c2a3e,19,2.888888889,🔥,1.4,3,Firefighters
635,2.944444444,1.611111111,#178f55,19,2.055555556,🍬,2.2,3,Breath Mints
636,2.277777778,3.166666667,#5c1c1c,19,2.555555556,🐅,2.4,3,Tigers
637,2.055555556,2.388888889,#67556b,19,2.722222222,🕵,1.2,3,Spies
638,2.333333333,2.055555556,#d15700,19,2.722222222,🍗,2.3,3,Wild Wings
639,2.333333333,2.111111111,#593037,19,2.888888889,🦀,1.9,3,Crabs
640,2.444444444,2.0,#64376e,20,2.722222222,🌮,1.2,3,Tacos
641,2.222222222,2.277777778,#9141ba,20,2.444444444,🚤,2.4,3,Dale
642,2.222222222,2.5,#f7d1ff,20,2.333333333,🌹,1.7,3,Flowers
643,2.222222222,2.833333333,#ffd4d8,20,2.5,📱,2.4,3,Millennials
644,2.555555556,1.777777778,#f5feff,20,2.611111111,🗣,2.6,3,Moist Talkers
645,1.722222222,2.555555556,#ffce0a,20,2.111111111,👟,2.0,3,Shoe Thieves
646,2.611111111,2.277777778,#bf0043,20,2.611111111,✨,2.0,3,Magic
